unique_id,business_name,address,pin_code,pan,gstin,source_system,name_norm,addr_norm,pan_valid,gstin_valid,pan_clean,gstin_clean
BBMP/560100/0500,New Plastics Mfg,"Industrial Road, Electronic City Phase 1, Bengaluru, 560100",560100,CSPCT4258D,,BBMP,manufacturing new plastics,"industrial road, electronic city phase 1, bangalore, 560100",True,False,CSPCT4258D,
BBMP/560100/0501,Garments United Manufacturers,"19/9, Service Road, Kudlu Gate, Bengaluru, 560100",560100,XOQHV7715T,29XOQHV7715T7Z0,BBMP,garments manufacturers united,"19 9, service road, kudlu gate, bangalore, 560100",True,True,XOQHV7715T,29XOQHV7715T7Z0
BBMP/560058/0502,Peoples Motors & Co,"884/6, Factory Road, BEL Road, Bengaluru, B'lore",560058,SCQFR1601T,29SCQFR1601T3ZL,BBMP,company motors peoples,"884 6, factory road, bel road, bangalore, bangalore",True,True,SCQFR1601T,29SCQFR1601T3ZL
BBMP/560058/0503,Infosys Fabrics Co,"Service Road, BEL Road, Bengaluru, 560058",560058,HAWFA8469P,,BBMP,company fabrics infosys,"service road, bel road, bangalore, 560058",True,False,HAWFA8469P,
BBMP/560058/0504,Indian Pharmaceuticals Group,"Cross Road, BEL Road, Bengaluru, 560058",560058,GHRFB0996M,29GHRFB0996M8ZG,BBMP,group indian pharmaceuticals,"cross road, bel road, bangalore, 560058",True,True,GHRFB0996M,29GHRFB0996M8ZG
BBMP/560058/0505,Printing Janatha Works,"Ring Road, Peenya Industrial Area, Bengaluru, B'lore",560058,RXBFA4378P,29RXBFA4378P5ZM,BBMP,janatha printing works,"ring road, peenya industrial area, bangalore, bangalore",True,True,RXBFA4378P,29RXBFA4378P5ZM
BBMP/560100/0506,Venkateshwara Ceramics Manufacturers,"827/5, 3rd Main, Electronic City Phase 2, Bengaluru, 560100",560100,JVZCR2853Y,29JVZCR2853Y8ZG,BBMP,ceramics manufacturers venkateshwara,"827 5, 3rd main, electronic city phase 2, bangalore, 560100",True,True,JVZCR2853Y,29JVZCR2853Y8ZG
BBMP/560100/0507,Premier Packaging Private Limited,"Factory Road, Electronic City Phase 1, Bengaluru, B'lore",560100,ZZYHB3769A,29ZZYHB3769A1ZG,BBMP,limited packaging premier private,"factory road, electronic city phase 1, bangalore, bangalore",True,True,ZZYHB3769A,29ZZYHB3769A1ZG
BBMP/560058/0508,Karnataka Plastics International,"Service Road, Peenya, Bengaluru, B'lore",560058,,,BBMP,international karnataka plastics,"service road, peenya, bangalore, bangalore",False,False,,
BBMP/560058/0510,Lakshmi Printing & Co,"819/8, Service Road, Peenya 1st Stage, Bengaluru, B'lore",560058,LHRHF2276F,29LHRHF2276F7ZM,BBMP,company lakshmi printing,"819 8, service road, peenya 1st stage, bangalore, bangalore",True,True,LHRHF2276F,29LHRHF2276F7ZM
BBMP/560058/0511,Modern Auto Parts Mfg,"889/5, Industrial Road, Peenya Industrial Area, Bengaluru, 560058",560058,TIJCN4540Z,29TIJCN4540Z7ZN,BBMP,auto manufacturing modern parts,"889 5, industrial road, peenya industrial area, bangalore, 560058",True,True,TIJCN4540Z,29TIJCN4540Z7ZN
BBMP/560100/0512,Janatha Leather Pvt. Ltd.,"Cross Road, Neeladri Nagar, Bengaluru, 560100",560100,,,BBMP,janatha leather limited private,"cross road, neeladri nagar, bangalore, 560100",False,False,,
BBMP/560100/0513,Global Electronics Corporation,"600/3, 1st Cross, Electronic City Phase 1, Bengaluru, B'lore",560100,VSBCW3340E,,BBMP,corporation electronics global,"600 3, 1st cross, electronic city phase 1, bangalore, bangalore",True,False,VSBCW3340E,
BBMP/560100/0516,Motors Bengaluru Mfg,"2nd Cross, Electronic City Phase 1, Bengaluru, B'lore",560100,,,BBMP,bangalore manufacturing motors,"2nd cross, electronic city phase 1, bangalore, bangalore",False,False,,
BBMP/560058/0517,Karnataka Packaging & Co,"Cross Road, Rajajinagar Industrial Estate, Bengaluru, B'lore",560058,RBLFT0636G,29RBLFT0636G8ZC,BBMP,company karnataka packaging,"cross road, rajajinagar industrial estate, bangalore, bangalore",True,True,RBLFT0636G,29RBLFT0636G8ZC
BBMP/560100/0518,Pumps Peoples Limited,"720/1, Main Road, Electronic City Phase 2, Bengaluru, B'lore",560100,SJRPK2403N,29SJRPK2403N7Z7,BBMP,limited peoples pumps,"720 1, main road, electronic city phase 2, bangalore, bangalore",True,True,SJRPK2403N,29SJRPK2403N7Z7
BBMP/560058/0519,Shree Printing & Co,"179/3, Industrial Road, BEL Road, Bengaluru, 560058",560058,OSLHQ3126Z,29OSLHQ3126Z9Z8,BBMP,company printing shree,"179 3, industrial road, bel road, bangalore, 560058",True,True,OSLHQ3126Z,29OSLHQ3126Z9Z8
BBMP/560058/0521,Karnataka Garments Co,"Factory Road, BEL Road, Bengaluru, 560058",560058,MLRCV0432Z,,BBMP,company garments karnataka,"factory road, bel road, bangalore, 560058",True,False,MLRCV0432Z,
BBMP/560058/0522,Star Printing Group,"279/8, Service Road, Peenya, Bengaluru, 560058",560058,OSAAV9642Y,,BBMP,group printing star,"279 8, service road, peenya, bangalore, 560058",True,False,OSAAV9642Y,
BBMP/560100/0524,Shree Furniture Co,"407/8, 1st Cross, Electronic City Phase 2, Bengaluru, 560100",560100,ZRRCO8986Y,29ZRRCO8986Y7ZA,BBMP,company furniture shree,"407 8, 1st cross, electronic city phase 2, bangalore, 560100",True,True,ZRRCO8986Y,29ZRRCO8986Y7ZA
BBMP/560100/0525,Steel Bangalore Ent,"Main Road, Kudlu Gate, Bengaluru, 560100",560100,,,BBMP,bangalore enterprises steel,"main road, kudlu gate, bangalore, 560100",False,False,,
BBMP/560100/0526,Global Printing Pvt. Ltd.,"106/2, Ring Road, Kudlu Gate, Bengaluru, B'lore",560100,NCLAC6826K,29NCLAC6826K7ZY,BBMP,global limited printing private,"106 2, ring road, kudlu gate, bangalore, bangalore",True,True,NCLAC6826K,29NCLAC6826K7ZY
BBMP/560058/0527,Global Valves International,"Factory Road, BEL Road, Bengaluru, 560058",560058,KWVFV7512S,29KWVFV7512S7ZN,BBMP,global international valves,"factory road, bel road, bangalore, 560058",True,True,KWVFV7512S,29KWVFV7512S7ZN
BBMP/560100/0528,Karnataka Garments Ltd,"426/5, Service Road, Hosur Road, Bengaluru, 560100",560100,XJBPO1708D,,BBMP,garments karnataka limited,"426 5, service road, hosur road, bangalore, 560100",True,False,XJBPO1708D,
BBMP/560058/0529,Auto New Parts Ltd,"Main Road, Peenya 2nd Stage, Bengaluru, 560058",560058,FAJPE7351C,29FAJPE7351C2ZP,BBMP,auto limited new parts,"main road, peenya 2nd stage, bangalore, 560058",True,True,FAJPE7351C,29FAJPE7351C2ZP
BBMP/560058/0530,Global Auto Parts Industries,"Factory Road, Peenya 2nd Stage, Bengaluru, B'lore",560058,CZHAS6063W,29CZHAS6063W5Z3,BBMP,auto global industries parts,"factory road, peenya 2nd stage, bangalore, bangalore",True,True,CZHAS6063W,29CZHAS6063W5Z3
BBMP/560058/0531,Pipes Raghavendra Limited,"588/5, Ring Road, Peenya 2nd Stage, Bengaluru, 560058",560058,XGZHE6405M,29XGZHE6405M9ZD,BBMP,limited pipes raghavendra,"588 5, ring road, peenya 2nd stage, bangalore, 560058",True,True,XGZHE6405M,29XGZHE6405M9ZD
BBMP/560100/0532,National Pipes Works,"3rd Main, Kudlu Gate, Bengaluru, 560100",560100,CIKPJ5529V,,BBMP,national pipes works,"3rd main, kudlu gate, bangalore, 560100",True,False,CIKPJ5529V,
BBMP/560100/0533,United Garments Limited,"33/7, 3rd Main, Bommanahalli, Bengaluru, 560100",560100,AKJHL0783G,,BBMP,garments limited united,"33 7, 3rd main, bommanahalli, bangalore, 560100",True,False,AKJHL0783G,
BBMP/560100/0535,Pipes Peoples Private Limited,"316/7, Service Road, Kudlu Gate, Bengaluru, 560100",560100,WMRFZ1994V,,BBMP,limited peoples pipes private,"316 7, service road, kudlu gate, bangalore, 560100",True,False,WMRFZ1994V,
BBMP/560100/0536,Infosys Chemicals Pvt Ltd,"636/9, Cross Road, Bommanahalli, Bengaluru, 560100",560100,,,BBMP,chemicals infosys limited private,"636 9, cross road, bommanahalli, bangalore, 560100",False,False,,
BBMP/560058/0538,Fabrics Southern Corporation,"3rd Main, Yeshwanthpur, Bengaluru, 560058",560058,EFCPL9687I,29EFCPL9687I5ZJ,BBMP,corporation fabrics southern,"3rd main, yeshwanthpur, bangalore, 560058",True,True,EFCPL9687I,29EFCPL9687I5ZJ
BBMP/560058/0539,Bangalore Engg. Private Limited,"Industrial Road, BEL Road, Bengaluru, 560058",560058,RVVHX1811I,29RVVHX1811I1ZU,BBMP,bangalore engineering limited private,"industrial road, bel road, bangalore, 560058",True,True,RVVHX1811I,29RVVHX1811I1ZU
BBMP/560058/0540,Mphasis Textiles Works,"2nd Cross, Rajajinagar Industrial Estate, Bengaluru, 560058",560058,VRBHF5984K,,BBMP,mphasis textiles works,"2nd cross, rajajinagar industrial estate, bangalore, 560058",True,False,VRBHF5984K,
BBMP/560058/0541,Venkateshwara Rubber Ltd,"759/9, Factory Road, Peenya Industrial Area, Bengaluru, 560058",560058,GDAPU3532H,,BBMP,limited rubber venkateshwara,"759 9, factory road, peenya industrial area, bangalore, 560058",True,False,GDAPU3532H,
BBMP/560058/0544,Pumps Srinivasa Indus,"2nd Cross, Peenya 1st Stage, Bengaluru, 560058",560058,DTPAV4320M,29DTPAV4320M3Z6,BBMP,industries pumps srinivasa,"2nd cross, peenya 1st stage, bangalore, 560058",True,True,DTPAV4320M,29DTPAV4320M3Z6
BBMP/560058/0546,Mahalaxmi Plastics Industries,"517/7, Industrial Road, Peenya 1st Stage, Bengaluru, 560058",560058,,,BBMP,industries mahalaxmi plastics,"517 7, industrial road, peenya 1st stage, bangalore, 560058",False,False,,
BBMP/560100/0548,Titan Garments Limited,"Cross Road, Bommanahalli, Bengaluru, B'lore",560100,TVWHO3652O,29TVWHO3652O1ZL,BBMP,garments limited titan,"cross road, bommanahalli, bangalore, bangalore",True,True,TVWHO3652O,29TVWHO3652O1ZL
BBMP/560058/0549,KS Pharmaceuticals Corporation,"Main Road, Peenya 1st Stage, Bengaluru, B'lore",560058,,,BBMP,corporation ks pharmaceuticals,"main road, peenya 1st stage, bangalore, bangalore",False,False,,
BBMP/560100/0550,Lakshmi Garments & Co,"672/8, Main Road, Hosur Road, Bengaluru, 560100",560100,MMKAR6883L,29MMKAR6883L9Z4,BBMP,company garments lakshmi,"672 8, main road, hosur road, bangalore, 560100",True,True,MMKAR6883L,29MMKAR6883L9Z4
BBMP/560100/0551,Garments Royal International,"941/6, Industrial Road, Bommanahalli, Bengaluru, 560100",560100,,,BBMP,garments international royal,"941 6, industrial road, bommanahalli, bangalore, 560100",False,False,,
BBMP/560100/0552,Steel Raghavendra Ltd,"Main Road, Electronic City Phase 1, Bengaluru, 560100",560100,MNJCT5871F,,BBMP,limited raghavendra steel,"main road, electronic city phase 1, bangalore, 560100",True,False,MNJCT5871F,
BBMP/560100/0553,Premier Steel International,"Industrial Road, Hosur Road, Bengaluru, B'lore",560100,RJNAX1499P,,BBMP,international premier steel,"industrial road, hosur road, bangalore, bangalore",True,False,RJNAX1499P,
BBMP/560058/0554,Star Steel Group,"1st Cross, BEL Road, Bengaluru, B'lore",560058,PKHHK2793D,29PKHHK2793D9ZI,BBMP,group star steel,"1st cross, bel road, bangalore, bangalore",True,True,PKHHK2793D,29PKHHK2793D9ZI
BBMP/560100/0555,Lakshmi Paper Pvt.Ltd,"2nd Cross, Kudlu Gate, Bengaluru, B'lore",560100,VNHHR8669O,29VNHHR8669O3ZR,BBMP,lakshmi limited paper private,"2nd cross, kudlu gate, bangalore, bangalore",True,True,VNHHR8669O,29VNHHR8669O3ZR
BBMP/560100/0556,Shree Rubber Inds,"636/3, 3rd Main, Kudlu Gate, Bengaluru, 560100",560100,EMLPD1356D,,BBMP,industries rubber shree,"636 3, 3rd main, kudlu gate, bangalore, 560100",True,False,EMLPD1356D,
BBMP/560058/0558,Global Metals Factory,"Service Road, Peenya Industrial Area, Bengaluru, B'lore",560058,DKTHS9659C,,BBMP,factory global metals,"service road, peenya industrial area, bangalore, bangalore",True,False,DKTHS9659C,
BBMP/560100/0559,Shree Plastics Traders,"961/3, Main Road, Kudlu Gate, Bengaluru, 560100",560100,XWYFB7059H,,BBMP,plastics shree traders,"961 3, main road, kudlu gate, bangalore, 560100",True,False,XWYFB7059H,
BBMP/560100/0560,Garments Bengaluru Mfr,"Ring Road, Kudlu Gate, Bengaluru, 560100",560100,CRZPB4055Z,29CRZPB4055Z5ZL,BBMP,bangalore garments manufacturer,"ring road, kudlu gate, bangalore, 560100",True,True,CRZPB4055Z,29CRZPB4055Z5ZL
BBMP/560058/0562,Electricals Infosys Enterprises,"225/5, Industrial Road, BEL Road, Bengaluru, B'lore",560058,AXBAC0437O,29AXBAC0437O3ZQ,BBMP,electricals enterprises infosys,"225 5, industrial road, bel road, bangalore, bangalore",True,True,AXBAC0437O,29AXBAC0437O3ZQ
BBMP/560100/0563,Mahalaxmi Textiles Mfg,"Main Road, Electronic City Phase 1, Bengaluru, B'lore",560100,ATFPY3282E,,BBMP,mahalaxmi manufacturing textiles,"main road, electronic city phase 1, bangalore, bangalore",True,False,ATFPY3282E,
BBMP/560100/0564,Titan Rubber & Co,"845/8, Factory Road, Bommanahalli, Bengaluru, 560100",560100,TVHPA6263M,29TVHPA6263M7Z0,BBMP,company rubber titan,"845 8, factory road, bommanahalli, bangalore, 560100",True,True,TVHPA6263M,29TVHPA6263M7Z0
BBMP/560100/0565,Pumps JSW Group,"Ring Road, Kudlu Gate, Bengaluru, 560100",560100,TXDFI3718W,29TXDFI3718W3ZH,BBMP,group jsw pumps,"ring road, kudlu gate, bangalore, 560100",True,True,TXDFI3718W,29TXDFI3718W3ZH
BBMP/560100/0566,Srinivasa Pharmaceuticals Factory,"638/8, Service Road, Electronic City Phase 1, Bengaluru, 560100",560100,AGAHW9354B,29AGAHW9354B9ZO,BBMP,factory pharmaceuticals srinivasa,"638 8, service road, electronic city phase 1, bangalore, 560100",True,True,AGAHW9354B,29AGAHW9354B9ZO
BBMP/560058/0567,Wipro Garments Pvt Ltd,"257/6, Main Road, BEL Road, Bengaluru, 560058",560058,MEZPM6305K,29MEZPM6305K8ZR,BBMP,garments limited private wipro,"257 6, main road, bel road, bangalore, 560058",True,True,MEZPM6305K,29MEZPM6305K8ZR
BBMP/560100/0569,Furniture Raghavendra Limited,"Ring Road, Bommanahalli, Bengaluru, 560100",560100,QYLCE8420K,,BBMP,furniture limited raghavendra,"ring road, bommanahalli, bangalore, 560100",True,False,QYLCE8420K,
BBMP/560058/0570,United Motors Pvt.Ltd,"Ring Road, Peenya 1st Stage, Bengaluru, 560058",560058,URBFL6344Z,,BBMP,limited motors private united,"ring road, peenya 1st stage, bangalore, 560058",True,False,URBFL6344Z,
BBMP/560058/0572,Electricals Sunrise Mfr,"Main Road, Peenya, Bengaluru, B'lore",560058,,,BBMP,electricals manufacturer sunrise,"main road, peenya, bangalore, bangalore",False,False,,
BBMP/560058/0573,Sunrise Electricals Private Limited,"Industrial Road, Rajajinagar Industrial Estate, Bengaluru, 560058",560058,,,BBMP,electricals limited private sunrise,"industrial road, rajajinagar industrial estate, bangalore, 560058",False,False,,
BBMP/560058/0574,Mahalaxmi Leather & Co,"315/2, Industrial Road, Peenya 1st Stage, Bengaluru, 560058",560058,TCCHW6898D,29TCCHW6898D9ZE,BBMP,company leather mahalaxmi,"315 2, industrial road, peenya 1st stage, bangalore, 560058",True,True,TCCHW6898D,29TCCHW6898D9ZE
BBMP/560058/0575,United Engineering P Limited,"715/7, 3rd Main, Peenya, Bengaluru, B'lore",560058,MBMHH0148O,29MBMHH0148O8ZV,BBMP,engineering limited p united,"715 7, 3rd main, peenya, bangalore, bangalore",True,True,MBMHH0148O,29MBMHH0148O8ZV
BBMP/560100/0577,Printing JSW Limited,"408/1, 2nd Cross, Kudlu Gate, Bengaluru, 560100",560100,VZMPI6503Z,,BBMP,jsw limited printing,"408 1, 2nd cross, kudlu gate, bangalore, 560100",True,False,VZMPI6503Z,
BBMP/560100/0578,Karnataka Printing Mfg,"2nd Cross, Neeladri Nagar, Bengaluru, 560100",560100,QQSCJ6873F,,BBMP,karnataka manufacturing printing,"2nd cross, neeladri nagar, bangalore, 560100",True,False,QQSCJ6873F,
BBMP/560100/0579,Pumps Raghavendra Limited,"537/9, Factory Road, Hosur Road, Bengaluru, B'lore",560100,PYACI8384H,29PYACI8384H7ZZ,BBMP,limited pumps raghavendra,"537 9, factory road, hosur road, bangalore, bangalore",True,True,PYACI8384H,29PYACI8384H7ZZ
BBMP/560100/0580,Srinivasa Foundry Ltd,"165/3, Industrial Road, Neeladri Nagar, Bengaluru, B'lore",560100,EVNFI6443A,29EVNFI6443A7ZJ,BBMP,foundry limited srinivasa,"165 3, industrial road, neeladri nagar, bangalore, bangalore",True,True,EVNFI6443A,29EVNFI6443A7ZJ
BBMP/560058/0582,Balaji Ceramics Co,"205/2, 3rd Main, Rajajinagar Industrial Estate, Bengaluru, 560058",560058,FUZCO6937C,29FUZCO6937C8ZU,BBMP,balaji ceramics company,"205 2, 3rd main, rajajinagar industrial estate, bangalore, 560058",True,True,FUZCO6937C,29FUZCO6937C8ZU
BBMP/560100/0584,Plastics Peoples Group,"25/9, Industrial Road, Kudlu Gate, Bengaluru, B'lore",560100,VBCAZ7327R,,BBMP,group peoples plastics,"25 9, industrial road, kudlu gate, bangalore, bangalore",True,False,VBCAZ7327R,
BBMP/560100/0585,Infosys Cables Limited,"687/6, Service Road, Electronic City Phase 2, Bengaluru, 560100",560100,PVMPA9925F,,BBMP,cables infosys limited,"687 6, service road, electronic city phase 2, bangalore, 560100",True,False,PVMPA9925F,
BBMP/560058/0586,New Paper & Co,"28/6, Main Road, Peenya, Bengaluru, 560058",560058,,,BBMP,company new paper,"28 6, main road, peenya, bangalore, 560058",False,False,,
BBMP/560100/0588,Shree Plastics Mfrs,"Ring Road, Bommanahalli, Bengaluru, 560100",560100,PVZPZ4431N,,BBMP,manufacturers plastics shree,"ring road, bommanahalli, bangalore, 560100",True,False,PVZPZ4431N,
BBMP/560058/0589,Modern Rubber & Co,"Cross Road, Rajajinagar Industrial Estate, Bengaluru, B'lore",560058,,,BBMP,company modern rubber,"cross road, rajajinagar industrial estate, bangalore, bangalore",False,False,,
BBMP/560100/0590,Indian Pumps Mfg,"Main Road, Kudlu Gate, Bengaluru, 560100",560100,AGNCS2437L,29AGNCS2437L1ZS,BBMP,indian manufacturing pumps,"main road, kudlu gate, bangalore, 560100",True,True,AGNCS2437L,29AGNCS2437L1ZS
BBMP/560058/0591,Janatha Pumps Ltd,"3rd Main, Yeshwanthpur, Bengaluru, 560058",560058,PXSAL6356Y,,BBMP,janatha limited pumps,"3rd main, yeshwanthpur, bangalore, 560058",True,False,PXSAL6356Y,
BBMP/560058/0593,United Ceramics Pvt Ltd,"914/3, 1st Cross, Rajajinagar Industrial Estate, Bengaluru, 560058",560058,,,BBMP,ceramics limited private united,"914 3, 1st cross, rajajinagar industrial estate, bangalore, 560058",False,False,,
BBMP/560058/0594,Indian Foundry Co,"3rd Main, Peenya 1st Stage, Bengaluru, 560058",560058,,,BBMP,company foundry indian,"3rd main, peenya 1st stage, bangalore, 560058",False,False,,
BBMP/560100/0595,Royal Garments Private Limited,"Industrial Road, Bommanahalli, Bengaluru, 560100",560100,SDPHR5356C,,BBMP,garments limited private royal,"industrial road, bommanahalli, bangalore, 560100",True,False,SDPHR5356C,
BBMP/560058/0597,Srinivasa Paper International,"Cross Road, BEL Road, Bengaluru, B'lore",560058,AHDHG0164L,,BBMP,international paper srinivasa,"cross road, bel road, bangalore, bangalore",True,False,AHDHG0164L,
BBMP/560100/0598,Shree Beverages Enterprises,"618/3, Service Road, Neeladri Nagar, Bengaluru, 560100",560100,KNFCO2987P,29KNFCO2987P1ZZ,BBMP,beverages enterprises shree,"618 3, service road, neeladri nagar, bangalore, 560100",True,True,KNFCO2987P,29KNFCO2987P1ZZ
BBMP/560058/0600,Lakshmi Electricals Works,"Main Road, Peenya 2nd Stage, Bengaluru, B'lore",560058,PADHP7599D,29PADHP7599D9ZF,BBMP,electricals lakshmi works,"main road, peenya 2nd stage, bangalore, bangalore",True,True,PADHP7599D,29PADHP7599D9ZF
BBMP/560100/0603,Pipes Mphasis Co,"Service Road, Neeladri Nagar, Bengaluru, B'lore",560100,ZQMPQ4519J,29ZQMPQ4519J6ZM,BBMP,company mphasis pipes,"service road, neeladri nagar, bangalore, bangalore",True,True,ZQMPQ4519J,29ZQMPQ4519J6ZM
BBMP/560100/0604,Global Beverages Ltd,"Cross Road, Electronic City Phase 1, Bengaluru, B'lore",560100,,,BBMP,beverages global limited,"cross road, electronic city phase 1, bangalore, bangalore",False,False,,
BBMP/560058/0605,Mahalaxmi Plastics & Co,"3rd Main, Peenya Industrial Area, Bengaluru, B'lore",560058,ONIHS6774H,29ONIHS6774H7Z5,BBMP,company mahalaxmi plastics,"3rd main, peenya industrial area, bangalore, bangalore",True,True,ONIHS6774H,29ONIHS6774H7Z5
BBMP/560058/0606,Janatha Cables Ind,"Cross Road, Rajajinagar Industrial Estate, Bengaluru, B'lore",560058,,,BBMP,cables industries janatha,"cross road, rajajinagar industrial estate, bangalore, bangalore",False,False,,
BBMP/560058/0607,Mahalaxmi Pharmaceuticals Corporation,"197/7, Service Road, Peenya Industrial Area, Bengaluru, 560058",560058,GIPCW6858C,29GIPCW6858C5ZQ,BBMP,corporation mahalaxmi pharmaceuticals,"197 7, service road, peenya industrial area, bangalore, 560058",True,True,GIPCW6858C,29GIPCW6858C5ZQ
BBMP/560100/0608,Electricals National & Co,"842/7, Service Road, Electronic City Phase 2, Bengaluru, 560100",560100,SSDPD0829E,29SSDPD0829E4ZP,BBMP,company electricals national,"842 7, service road, electronic city phase 2, bangalore, 560100",True,True,SSDPD0829E,29SSDPD0829E4ZP
BBMP/560058/0610,Royal Plastics International,"541/4, 1st Cross, Peenya 2nd Stage, Bengaluru, B'lore",560058,,,BBMP,international plastics royal,"541 4, 1st cross, peenya 2nd stage, bangalore, bangalore",False,False,,
BBMP/560100/0611,Venkateshwara Plastics Corporation,"Service Road, Hosur Road, Bengaluru, 560100",560100,,,BBMP,corporation plastics venkateshwara,"service road, hosur road, bangalore, 560100",False,False,,
BBMP/560100/0613,Premier Electronics Pvt. Ltd.,"2nd Cross, Electronic City Phase 2, Bengaluru, 560100",560100,LOLFF8264L,29LOLFF8264L2ZK,BBMP,electronics limited premier private,"2nd cross, electronic city phase 2, bangalore, 560100",True,True,LOLFF8264L,29LOLFF8264L2ZK
